source_file,source_lines,source_kind,top_level_classes,top_level_functions,phase,phase_name,target_module,target_package,target_artifacts,migration_strategy,mandatory_parity,implementation_owner,sidecar_required,initial_status,required,source_sha256,source_size_bytes,status,java_path,verified_by,notes
src/mathproofmesh/inspiration/experience.py,190,python_source,VerifiedExperienceDistiller,experience_payloads,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,VerifiedExperienceDistiller.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,6cdaa44bc9457de3470d5d06617fe4ee2f73eb19d3b94bcc8dd83a129f4acd3c,7136,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/VerifiedExperienceDistiller.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/invariant_hypothesis.py,112,python_source,InvariantHypothesisAgent,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,InvariantHypothesisAgent.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,15c826aa74ed6eadf4e6cbb7805c2e94d9e67e998e56ddb77633c5bdbfeaeb0f,4342,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/InvariantHypothesisAgent.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/local_library.py,179,python_source,LocalAnalogyLibrary,_tokens,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,LocalAnalogyLibrary.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,c4eadbf91c24fb2e68b45bd56e294588562604fe97582a0359f042e93f2a2cdc,7288,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/LocalAnalogyLibrary.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/meta_control.py,287,python_source,MetaDirectiveController,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,MetaDirectiveController.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,08c9cf5df20978bc4cfa70dd383941ae07fd1dd4f4c4965ef7faf9b0231cef92,11350,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/MetaDirectiveController.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/meta_strategist.py,161,python_source,PersistentMetaStrategist,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,PersistentMetaStrategist.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,187f4e67f8e749b58bbe12beca01aa95e7017ccb3a129df943067e4162968812,6667,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/PersistentMetaStrategist.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/models.py,75,python_source,,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,package-info.java; no duplicate Java DTOs—stable inspiration contracts remain in mathproofmesh-contracts,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,ae645eb71a2427f64ff245e18c231d415255f178b6617f4c260fa689ee61e136,1952,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/package-info.java; mathproofmesh-contracts/src/main/java/io/github/aililuola/mathproofmesh/contract,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/novelty.py,250,python_source,NoveltyAssessment | NoveltyGate | InspirationReferee,_jaccard,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,NoveltyAssessment.java; NoveltyGate.java; InspirationReferee.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,5aae70ec56d893d0927ae78b99942c65fbd9508672c69ab85c7bb8521340ac47,9495,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/NoveltyAssessment.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/NoveltyGate.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/InspirationReferee.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/ontology.py,226,python_source,MechanismNormalizer,_slug,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,MechanismNormalizer.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,02b69459cc4329d36562b5a92acce7ea391554239cc2e92c306d65ec63252b4e,8580,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/MechanismNormalizer.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/outcomes.py,246,python_source,InspirationOutcomeLedger,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,InspirationOutcomeLedger.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,230b17c396a5538663b7fddf575979a613244978ee5c693e1f1f82c8f15a46de,9422,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/InspirationOutcomeLedger.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/representation_switchboard.py,272,python_source,RepresentationSwitchboard,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,RepresentationSwitchboard.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,e597173f8b2c00d10750eeb621996f37113226ed727187a8d7d92f9dbb361ab9,10265,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/RepresentationSwitchboard.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/reverse_goal.py,435,python_source,ReverseGoalAnalyzer,_normalized | _symbolic_anchors,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,ReverseGoalAnalyzer.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,c546af7c1e13ac8475eb44caca2dcbdd33a5d86d941acb9b2504389bd9f1a6c9,16314,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/ReverseGoalAnalyzer.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/surprise_budget.py,147,python_source,SurpriseBudgetExplorer,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,SurpriseBudgetExplorer.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,5f84d603d940a9c76c55a17220451dabd7ac1541c2e44ac0b48291a2163fe55d,4979,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/SurpriseBudgetExplorer.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/surprise_mutation.py,250,python_source,ControlledMutationPlanner,,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,ControlledMutationPlanner.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,48718f3af6c371e3a446ae2dc7da985144e22f9a86796b34b4299209cb25aec1,11033,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/ControlledMutationPlanner.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration/trigger_policy.py,345,python_source,InspirationSnapshot | TriggerPolicy,enabled_schedulable_mechanisms,11,Inspiration Engine,mathproofmesh-core,io.github.aililuola.mathproofmesh.inspiration,InspirationSnapshot.java; TriggerPolicy.java,off/shadow/active 三模式；提案、独立审稿、UCB、Outcome Ledger 和跨运行学习完整迁移,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,4794759614d1bee2027736c74259b43cb3d2e74b5c702c4792926d44cc0bff52,14494,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/InspirationSnapshot.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/inspiration/TriggerPolicy.java,70 authority-named JUnit cases across 23 parity classes; online/offline Maven verify,"Bounded advisory inspiration with scheduler admission, independent review, novelty/duplicate gates, deterministic learning, and no Fact or checkpoint authority"
src/mathproofmesh/inspiration_phase.py,112,python_source,InspirationAdmission,admit_inspiration_tasks,12,路线团队、调度与运行阶段,mathproofmesh-core,io.github.aililuola.mathproofmesh.orchestration,InspirationAdmission.java; InspirationPhaseService.java,先实现数据库驱动的同步/并发应用服务，再交由 Temporal 包装；保持路线隔离和自适应调度,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,32a0f7e7992aedba27fc2af107e4b24f53e909cbed1afcc5db07ef21d535da8b,3909,migrated,mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/InspirationAdmission.java; mathproofmesh-core/src/main/java/io/github/aililuola/mathproofmesh/orchestration/InspirationPhaseService.java,107 authority-named JUnit cases across 18 parity classes; online/offline Maven verify,"Fixed route pipeline, independent teams, committed-checkpoint CAS, bounded deep exploration, broker-only sharing, adaptive budget, and blind synthesis"
src/mathproofmesh/llm/__init__.py,17,python_source,,,07,Agent Runtime、LLM 适配、预算与可靠调用,mathproofmesh-server,io.github.aililuola.mathproofmesh.provider,package-info.java; ProviderClientRegistry.java,JDK HttpClient + SSE；虚拟线程但有界并发；持久化调用状态、预算、限流、重试与熔断,源文件对应 Python 测试全部映射并通过；源清单状态改为 migrated 后不得遗留 required TODO,java-native,no,pending,true,2f35d19816d9af9a35f5a5d4c173eb43c99b6e0fe6ce42c8739950bdccab5ff5,421,migrated,mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/provider/package-info.java; mathproofmesh-server/src/main/java/io/github/aililuola/mathproofmesh/provider/ProviderClientRegistry.java,DeepseekParityTest; ProviderAdapterFixtureTest; BoundedSseParserTest; AgentRuntimePolicyTest; StructuredAgentRunnerTest; GuardsAndContextParityTest; PoolParityTest; ReviewIsolationParityTest; TypedPromptSerializationParityTest; ProviderCallPostgresIT; Maven verify,"Five direct JDK HttpClient/mock adapters, bounded SSE, redacted structured-call artifacts, strict JSON and representation-only repair, virtual-thread concurrency, rate limiting, retry/failover, persistent circuit state, provider_call idempotency, and usage reconciliation pass"
